# energy [H], total DOS
   -0.344818    5.643628
   -0.343267    5.206753
   -0.341716    4.818109
   -0.340164    4.470938
   -0.338613    4.159611
   -0.337062    3.879412
   -0.335510    3.626367
   -0.333959    3.397110
   -0.332408    3.188777
   -0.330856    2.998917
   -0.329305    2.825425
   -0.327753    2.666488
   -0.326202    2.520531
   -0.324651    2.386188
   -0.323099    2.262266
   -0.321548    2.147721
   -0.319997    2.041635
   -0.318445    1.943200
   -0.316894    1.851700
   -0.315343    1.766502
   -0.313791    1.687042
   -0.312240    1.612820
   -0.310689    1.543385
   -0.309137    1.478337
   -0.307586    1.417316
   -0.306035    1.359996
   -0.304483    1.306085
   -0.302932    1.255318
   -0.301381    1.207458
   -0.299829    1.162285
   -0.298278    1.119605
   -0.296727    1.079236
   -0.295175    1.041015
   -0.293624    1.004794
   -0.292073    0.970434
   -0.290521    0.937811
   -0.288970    0.906811
   -0.287419    0.877326
   -0.285867    0.849261
   -0.284316    0.822526
   -0.282765    0.797037
   -0.281213    0.772720
   -0.279662    0.749503
   -0.278110    0.727321
   -0.276559    0.706113
   -0.275008    0.685823
   -0.273456    0.666400
   -0.271905    0.647793
   -0.270354    0.629959
   -0.268802    0.612856
   -0.267251    0.596443
   -0.265700    0.580684
   -0.264148    0.565545
   -0.262597    0.550993
   -0.261046    0.537000
   -0.259494    0.523536
   -0.257943    0.510575
   -0.256392    0.498093
   -0.254840    0.486065
   -0.253289    0.474471
   -0.251738    0.463290
